,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
71346,Y3MCSDGVNH3DJoy_avEkaw,Phoenix,"4637 E Shea Blvd Phoenix, AZ 85028",33.5822370287322,-111.98082153281901,Starbucks,4,4.0,AZ,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,,casual,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0,free,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
71352,hAYlBGfUDDqs7PBZGwVlIg,Scottsdale,"8777 N Scottsdale Rd Scottsdale, AZ 85253",33.5649765,-111.9255543,The Hash Kitchen,144,4.5,AZ,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,11,0
71353,yt6qoOpq_aR9Lb9qogWW5w,Scottsdale,"34250 N 60th St Scottsdale, AZ 85266",33.797534000000006,-111.9524,My Sweet Blessings Bakery and Bistro,4,5.0,AZ,,,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,14:00,,,beer_and_wine,1.0,,1.0,,1.0,,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
71380,YX9gJkiiIjO2exjV0u4oNA,Casa Grande,"930 E Florence Blvd Casa Grande, AZ 85122",32.880162,-111.7416644,Liquor Factory,5,5.0,AZ,09:00,22:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,00:00,09:00,00:00,quiet,casual,beer_and_wine,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,free,1.0,0.0,no,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
71385,NCr5X2qpStcLpwBkZo-5AA,Tempe,"65 S McClintock Dr Tempe, AZ 85281",33.430024100000004,-111.9084915,Portillo's Hot Dogs,360,3.5,AZ,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,,,10:00,23:00,10:00,23:00,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,89,0
71401,r7vM-ZDismRvuxchqGpMvw,Gilbert,"366 N Gilbert Rd Ste 106 Gilbert, AZ 85234",33.3568709,-111.78977490000001,Pomo Pizzeria Gilbert,123,4.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,6,0
71405,_M0pbEIDeFQFLoauRnyvOg,Phoenix,"3110 N Central Ave. Phoenix, AZ 85012",33.4841425,-112.07469350000001,Central Taco,9,3.0,AZ,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
71409,Iy5u7KRNIIbVP8CdBr9LKg,Gilbert,"1999 E Pecos Rd Gilbert, AZ 85297",33.2940085908237,-111.74728500918002,Popeyes,34,2.5,AZ,10:00,23:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,23:00,10:00,23:00,average,casual,none,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
71410,LT3wDmX1PODGEeRKt2lAKw,Phoenix,"2375 E Camelback Rd Phoenix, AZ 85016",33.4483165863171,-112.073792293668,The Counter,3,2.5,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
71416,XYMqQN2TDr9pUEsI8j571Q,Surprise,"16995 W Greenway Rd Ste 111 Surprise, AZ 85388",33.6229152,-112.42459309999998,Got Que?,56,4.0,AZ,10:30,15:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,quiet,casual,none,2.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,6,0
71421,w0-_MwAGWxt9_OmzDi0IBw,Phoenix,"7000 E Mayo Blvd Phoenix, AZ 85054",33.6555312113947,-111.933623934949,Carlos Obriens,34,3.0,AZ,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,very_loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0
71440,tJYbeXYb2gXqleZYZNNFsQ,Gilbert,"310 N Gilbert Rd Gilbert, AZ 85234",33.355238,-111.79008400000001,Snooze an Am Eatery,183,3.5,AZ,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,loud,casual,full_bar,2.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,24,0
71445,DOx9ahD39IA8blUwF1fEhQ,Phoenix,"3115 E Lincoln Dr Phoenix, AZ 85016",33.5301735,-112.01426709999998,Base Pizzeria,92,5.0,AZ,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,21:30,average,casual,full_bar,2.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,10,0
71462,dQQ1uDWU1smZn_ZRjCVbtw,Tolleson,"9897 W. McDowell Rd. Tolleson, AZ 85353",33.4636609,-112.2710731,Firehouse Subs,24,4.0,AZ,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,quiet,casual,none,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
71466,bH-p3SPFTBLx5jhG0Bj1JQ,Phoenix,"4502 E Thomas Rd Phoenix, AZ 85018",33.480495899999994,-111.984463419055,Spartan Pita & Gyro,39,4.5,AZ,11:00,20:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,average,casual,none,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,7,0
71484,IOi28HWX0qIkI5r_nwhlZA,Phoenix,"220 E Roosevelt St Phoenix, AZ 85004",33.4589658497245,-112.07048913572099,Be Coffee + Food + Stuff,29,5.0,AZ,07:30,17:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,quiet,casual,none,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,1.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0
71503,RosAw666uABVW70KNdQ9Uw,Gilbert,"1686 N  Higley Rd Ste 101 Gilbert, AZ 85234",33.381267,-111.723478,Triple 2's Tavern,11,4.5,AZ,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,02:00,11:00,02:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,free,1.0,0.0,outdoor,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
71504,DbTkR_QIgILdKe3dCC3iXg,Goodyear,"15280 W McDowell Rd Goodyear, AZ 85395",33.46509625521,-112.384921163321,Oregano's Pizza Bistro,4,5.0,AZ,,,,,,,,,,,,,,,,casual,,1.0,0.0,1.0,,1.0,,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
71505,FBk-2TRhiB41YIXtLr5v_w,Peoria,"7539 W Peoria Ave Peoria, AZ 85345",33.5802047,-112.2210503,Don's NY Pizza,25,4.5,AZ,12:00,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,23:00,10:30,23:00,quiet,casual,,1.0,1.0,0.0,,1.0,1.0,,,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
71509,7YcaB0xIOFhQk6udiapg9Q,Tempe,"681 E Apache Blvd Ste 103 Tempe, AZ 85281",33.4142594,-111.9288941,French Fry Heaven,17,4.5,AZ,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,03:00,11:00,03:00,11:00,03:00,average,casual,none,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1.0,0.0,free,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0
71527,qibzg3nt6viSJc0StN2cVg,Avondale,"9915 West McDowell Rd Ste 102-103 Avondale, AZ 85392",33.4641425,-112.27305690000001,WaBa Grill,31,4.0,AZ,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00,quiet,casual,none,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,12,0
71534,eA0UC3HFqhHzXS9ev7MSYQ,Chandler,"10 N San Marcos Pl Chandler, AZ 85225",33.3036969,-111.8423723,Crust Chandler-Simply Italian,62,3.5,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,00:00,11:00,00:00,very_loud,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9,0
71552,WDeEhEZCYI27K-5cvAw49Q,Scottsdale,"4363 N 75th St Scottsdale, AZ 85251",33.500169,-111.919817,Urbane Manner,23,4.0,AZ,10:00,15:00,,,17:00,22:00,17:00,02:00,17:00,02:00,21:00,02:00,21:00,02:00,quiet,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,1.0,1.0,no,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0
71573,if2GKA_ay6ZjcvU6h5ll_g,Scottsdale,"7620 E Mckellips Rd Scottsdale, AZ 85257",33.4517440011322,-111.91631678491801,Mucha Lucha Taco Shop,43,4.5,AZ,,,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,quiet,casual,none,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0
71586,4lAz7FtqhvuwJH7XJELgJQ,Queen Creek,"23706 S Power Rd Ste 101 Queen Creek, AZ 85142",33.233809861394704,-111.687590488364,Fidelbertos,4,4.0,AZ,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
71593,BsBTK3Fi0RyghzKzR7EECQ,Phoenix,"3510 E Bell Rd Phoenix, AZ 85032",33.641301,-112.006681,Tom Yum Thai Restaurant,16,4.0,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,casual,,2.0,1.0,0.0,,1.0,0.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
71600,Hsqmm5Ub2a89lX0xDCfNaA,Peoria,"8778 W. Thunderbird Ave. Peoria, AZ 85381",33.6104082,-112.2480144,Ruby's Food Truck,7,4.5,AZ,,,18:30,00:00,18:30,00:00,18:30,00:00,18:30,00:00,18:30,00:00,18:30,00:00,,casual,,,0.0,,,1.0,,,,1.0,,0.0,no,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
71612,CAZsQgIlJAWfSVGI26AEJw,Phoenix,"1345 W Camelback Rd Phoenix, AZ 85013",33.50913,-112.090923,Rally's Hamburgers,21,2.0,AZ,,,,,,,,,,,,,,,,casual,,1.0,0.0,1.0,1.0,1.0,0.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0
71613,IF4FGhbVFTEG4-Dty1iF6Q,Gilbert,"884 W Warner Rd Ste B4 Gilbert, AZ 85233",33.335884,-111.80894040000001,Yanagi Sushi,106,4.5,AZ,12:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,12:00,22:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,211,17,2
71622,V9zJR2JV_EBjR1B72mf3JA,Scottsdale,"1312 N Scottsdale Rd Scottsdale, AZ 85257",33.4626163,-111.9269743,Fate Brewing Company,85,4.0,AZ,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,00:00,11:00,00:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,8,0
71628,8SAN9BfpjhPcO9LPnzZ3mA,San Tan Valley,"40615 N Gantzel Rd San Tan Valley, AZ 85140",33.2479336,-111.56259170000001,Buddy's Pizza Plus,22,2.5,AZ,,,,,,,,,,,,,,,average,casual,none,2.0,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
71630,tLCrZk0_C4eprlJmr5CwCQ,Tempe,"2700 W Baseline Rd Tempe, AZ 85283",33.3783167578636,-111.97680294513701,Chanpen Thai Cuisine,56,4.5,AZ,12:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,12:00,21:30,loud,casual,none,2.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,8,0
71648,pDDWSf6csEpBvRR5xVq1Fg,Phoenix,"4905 E Ray Road Unit 104 Phoenix, AZ 85044",33.317291599575896,-111.97759757092399,Fired Pie,4,4.0,AZ,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,22:00,10:30,22:00,,casual,,1.0,0.0,1.0,,1.0,0.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
71650,30yspdi6PSLUtj_wRvBhIQ,Chandler,"980 E Pecos Rd Ste 5 Chandler, AZ 85225",33.2931893,-111.82496270000001,Hangar 9,14,4.5,AZ,09:00,00:00,11:00,00:00,11:00,01:00,11:00,01:00,11:00,01:00,11:00,02:00,10:00,02:00,,casual,full_bar,1.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0
71657,EhR_Tn49PKY5W0YWbxEPcg,Phoenix,"3820 E Ray Rd Phoenix, AZ 85044",33.3176586,-112.00318590000002,Angry Crab,76,4.0,AZ,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122,13,1
71661,J_VEl08_6ZhHoOUT1-4-wg,Tempe,"777 S College Ave Tempe, AZ 85281",33.4226781091646,-111.93485300708599,Nocawich,23,4.0,AZ,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,loud,casual,beer_and_wine,2.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
71662,VeKACxkGT7SxIgzOZ7iqTQ,Tempe,"933 E University Dr Ste 115 Tempe, AZ 85281",33.4210854798805,-111.92481402307699,Gangnam Sushi & Grill,77,4.5,AZ,16:00,22:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,00:00,11:00,00:00,average,casual,beer_and_wine,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,128,8,0
71663,xd0dlWw6OmPxeNB_4X6HJg,Chandler,"3877 S Arizona Ave Chandler, AZ 85248",33.2491255124488,-111.84071366641399,IHOP,15,3.0,AZ,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,casual,,1.0,0.0,0.0,,1.0,0.0,,1.0,1.0,1.0,0.0,no,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0
71670,WdP-kElH42A1WHBU44rAzA,Phoenix,"16816 N Cave Creek Rd Phoenix, AZ 85032",33.6391653,-112.03086609999998,Long Wong's North Phoenix,5,3.0,AZ,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71676,tts50qycF0LDaIc_zmf32A,Phoenix,"4212 W Cactus Rd Phoenix, AZ 85029",33.5981698,-112.1507483,Kingbertos Mexican Food,18,4.5,AZ,08:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,23:00,07:00,23:00,,,,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0
71677,Nu42V8bUL3FYuNqVSNv0_g,Tempe,"303 E Farmer Dr Tempe, AZ 85281",33.429699888604695,-111.944533420903,The Lodge,16,3.5,AZ,,,,,,,,,,,,,,,loud,casual,full_bar,2.0,1.0,1.0,,1.0,1.0,,1.0,0.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0
71679,DNHrQzg8WDrLjNEVa9PyGw,Tempe,"26 S. Farmer Ave Tempe, AZ 85281",33.4296924,-111.9445132,The Lodge Sasquatch Kitchen,21,3.5,AZ,,,,,,,,,,,,,,,average,casual,full_bar,1.0,0.0,1.0,,1.0,1.0,,,0.0,1.0,1.0,,1.0,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0
71682,Ro90_-YiNxQ7ncm6CiEQww,Phoenix,"4717 E Bell Rd Phoenix, AZ 85032",33.640232,-111.979545,The Haymaker Restaurant,82,3.5,AZ,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,22:00,07:00,22:00,average,casual,full_bar,2.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,1.0,0.0,no,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,17,0
71693,xWl07LJJ_6h-L8ri3LrP4g,Gilbert,"1464 E Williamsfield Rd Suite 108 Gilbert, AZ 85295",33.3074641,-111.75855039999999,Zella's Pizza and Cheesesteaks,45,4.0,AZ,10:00,21:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,23:00,10:00,23:00,average,casual,none,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,free,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0
71704,6wyijXY2F1vmwYZmkA6tlA,Mesa,"1130 W Grove Ave Suite 111 Mesa, AZ 85210",33.3908326,-111.85569579999999,Fresh Millions Restaurant,37,4.5,AZ,11:00,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,11:00,21:00,average,casual,none,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0
71719,aJfqFfBvVfPimdqf7D471g,Phoenix,"13637 N Tatum Blvd Phoenix, AZ 85032",33.610347,-111.9764375,Eastwind Sushi & Grill,120,3.0,AZ,12:00,20:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,average,casual,beer_and_wine,2.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,253,22,0
